job_id,function_group,job_kind,purpose,scheduler_result,scheduler_evidence,exit_code,functional_result,scientific_result,scientific_reason,material,workflow_step,workflow_id,partition,node,cpus,memory,gpus,submitted_at,started_at,finished_at,queue_seconds,run_seconds,vasp_wall_seconds,peak_rss_kbytes,stdout_bytes,stderr_bytes,stdout_sha256,stderr_sha256,evidence_files,notes
46049,vasp_calculation,vasp_relax,MoS2 RELAX calculation,completed,database_saved_scontrol_observation,0:0,passed,accepted,,MoS2,relax,2b4f3dbc-2eeb-4fb9-afcc-cdf335450701,P107-RTX5090,anode01,16,32G,1xRTX5090,2026-08-27 12:45:59.929740,2026-08-27T12:45:59+00:00,2026-08-27T12:46:44+00:00,0,45.0,43.88,2301936,,,,,data/workflows/2b4f3dbc-2eeb-4fb9-afcc-cdf335450701/attempts/5d835036-2690-4340-ac5d-f5c3ff6d207c,attempt=5d835036-2690-4340-ac5d-f5c3ff6d207c; release=b58cfe40be19fbd7543ca970a728aba89e69386b; runtime=runtime-time.txt
46050,vasp_calculation,vasp_scf,MoS2 SCF calculation,completed,database_saved_scontrol_observation,0:0,passed,accepted,,MoS2,scf,2b4f3dbc-2eeb-4fb9-afcc-cdf335450701,P107-RTX5090,anode01,16,32G,1xRTX5090,2026-08-27 12:46:50.833458,2026-08-27T12:46:51+00:00,2026-08-27T12:47:25+00:00,0.167,34.0,34.64,2363648,,,,,data/workflows/2b4f3dbc-2eeb-4fb9-afcc-cdf335450701/attempts/a53a721a-faa3-47b9-bea9-8c49e34472b1,attempt=a53a721a-faa3-47b9-bea9-8c49e34472b1; release=b58cfe40be19fbd7543ca970a728aba89e69386b; runtime=runtime-time.txt
46051,vasp_calculation,vasp_band,MoS2 BAND calculation,completed,database_saved_scontrol_observation,0:0,passed,accepted,,MoS2,band,2b4f3dbc-2eeb-4fb9-afcc-cdf335450701,P107-RTX5090,anode01,16,32G,1xRTX5090,2026-08-27 12:47:30.878459,2026-08-27T12:47:30+00:00,2026-08-27T12:48:18+00:00,0,48.0,47.53,2559648,,,,,data/workflows/2b4f3dbc-2eeb-4fb9-afcc-cdf335450701/attempts/da97dd7e-d961-4b75-a618-8749e324a117,attempt=da97dd7e-d961-4b75-a618-8749e324a117; release=b58cfe40be19fbd7543ca970a728aba89e69386b; runtime=runtime-time.txt
46052,vasp_calculation,vasp_dos,MoS2 DOS calculation,completed,database_saved_scontrol_observation,0:0,passed,accepted,,MoS2,dos,2b4f3dbc-2eeb-4fb9-afcc-cdf335450701,P107-RTX5090,anode01,16,32G,1xRTX5090,2026-08-27 12:48:21.939065,2026-08-27T12:48:22+00:00,2026-08-27T12:48:50+00:00,0.061,28.0,28.55,2414996,,,,,data/workflows/2b4f3dbc-2eeb-4fb9-afcc-cdf335450701/attempts/09acb0ec-8775-4430-897c-f82da61d81c9,attempt=09acb0ec-8775-4430-897c-f82da61d81c9; release=b58cfe40be19fbd7543ca970a728aba89e69386b; runtime=runtime-time.txt
46081,vasp_preflight,generic-vaspkit-preflight,Verify VASPKIT 103 POTCAR and 302 band-path generation,failed,terminal_job_log,nonzero_by_terminal_evidence,failed,not_applicable,,,,,,,,,,,,,,,,,1203,0,7c7ca0ed517110622c2f1c128205ce508d03264f4793df9c6176dbec008ff8ba,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,logs/generic-vaspkit-preflight-46081.out;logs/generic-vaspkit-preflight-46081.err,preflight exposed incorrect rejection of VASPKIT recommended W_sv
46087,vasp_preflight,generic-vaspkit-preflight,Verify VASPKIT 103 POTCAR and 302 band-path generation,completed,successful_terminal_job_log,0:0,passed,not_applicable,,,,,P107-RTX5090,anode01,1,,,2026-08-27T22:03:25,2026-08-27T22:03:25,2026-08-27T22:08:25,0.0,1,,,3090,0,332a64598274e31b65524a08c62142a7fdcf41879b6dce4b313e509b73b2af1f,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,logs/generic-vaspkit-preflight-46087.out;logs/generic-vaspkit-preflight-46087.err,
46090,vasp_preflight,generic-vaspkit-preflight,Verify VASPKIT 103 POTCAR and 302 band-path generation,completed,successful_terminal_job_log,0:0,passed,not_applicable,,,,,P107-RTX5090,anode01,1,,,2026-08-27T22:06:36,2026-08-27T22:06:37,2026-08-27T22:11:37,1.0,,,,3090,0,332a64598274e31b65524a08c62142a7fdcf41879b6dce4b313e509b73b2af1f,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,logs/generic-vaspkit-preflight-46090.out;logs/generic-vaspkit-preflight-46090.err,
46092,test_and_diagnostic,generic-contract-tests,Run generic workflow contract tests,failed,terminal_job_log,nonzero_by_terminal_evidence,failed,not_applicable,,,,,,,,,,,,,,,,,0,76,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,ef9e558325f81c6d7c3c71b2eeb3f7918b02f8d98df141e480e14f2620c84a46,logs/generic-contract-tests-46092.out;logs/generic-contract-tests-46092.err,"sbatch --wrap used /bin/sh, which rejected pipefail"
46093,test_and_diagnostic,generic-contract-tests,Run generic workflow contract tests,failed,terminal_job_log,nonzero_by_terminal_evidence,failed,not_applicable,,,,,,,,,,,,,,,,,0,39372,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,1442989bcb1f20b8d78ee885a99be631afce19366c150b4e8d0246d21e6fc1c9,logs/generic-contract-tests-46093.out;logs/generic-contract-tests-46093.err,tests exposed missing 8 KiB bounds for VASPKIT 302 metadata
46096,test_and_diagnostic,generic-contract-tests,Run generic workflow contract tests,completed,successful_terminal_job_log,0:0_by_terminal_evidence,passed,not_applicable,,,,,,,,,,,,,,,,,0,29931,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,bb109918e0742f1c73ee8d0ff618696e106834ecf2923d8b5ec512db4461559d,logs/generic-contract-tests-46096.out;logs/generic-contract-tests-46096.err,
46098,build_and_release,build,"Build, test, and publish an immutable release",failed,terminal_job_log,nonzero_by_terminal_evidence,failed,not_applicable,,,,,,,,,,,,,,,,,18271,171577,13812dc2a7002528d60c645eca541b67bff283092102d9070fa50d96c11737d8,e7856f47ac39255b2de946985bbddaaf82e86c737a19370ab8f0e1379bcc3497,logs/build-46098.out;logs/build-46098.err,generic workflow build tests failed before release publication
46103,test_and_diagnostic,generic-fix-tests,Run focused generic workflow fixes,completed,successful_terminal_job_log+project_evidence_document,0:0_by_terminal_evidence,passed,not_applicable,,,,,,,,,,,,,,17,,,0,22789,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,b469c8d3ebbaca7c725e4574f465a2c0c8904d4e9e05ed5134fb9adc1cef8d6f,logs/generic-fix-tests-46103.out;logs/generic-fix-tests-46103.err,
46104,test_and_diagnostic,backend-full-fix,Run the full backend fix suite,completed,successful_terminal_job_log+project_evidence_document,0:0_by_terminal_evidence,passed,not_applicable,,,,,,,,,,,,,,37,,,0,119315,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,5b7e950b5a087c3207405e635270e85de6346c1a69c3394374fb4014738dba23,logs/backend-full-fix-46104.out;logs/backend-full-fix-46104.err,
46105,build_and_release,build,"Build, test, and publish an immutable release",completed,successful_terminal_job_log+project_evidence_document,0:0_by_terminal_evidence,passed,not_applicable,,,,,,,,,,,,,,97,,,87389,120234,93c65add83742466f94a35a62d12a3f9dd0e4e6894d461c60c9c9fac3eefca76,a406726beed63edb54841079787b70f0af5ad226e4c7f4e085798b4b2f306253,logs/build-46105.out;logs/build-46105.err,
46107,web_service,service,Run the long-lived FastAPI and frontend service,cancelled,slurmd_cancellation_record,,passed_then_controlled_stop,not_applicable,,,,,,anode19,,,,,,2026-08-31T18:44:03.147,,,,,2354198,2528,abf38316559f1149d934d6ebf87470ea95509e2d55054993df6208dcecb7ccb5,19b763287acbd82226209821c50e6648b00f82d7f809c901e997eb20020d5be1,logs/service-46107.out;logs/service-46107.err,
46109,delivery_acceptance,stage10-acceptance,Run read-only delivery acceptance,completed,successful_terminal_job_log+project_evidence_document,0:0_by_terminal_evidence,passed,not_applicable,,,,,,,,,,,,,,41,,,1522,0,70958ef52e5bdcb568df33fa1e7957ddd025875fce20be6385876fa0d23f4793,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,logs/stage10-acceptance-46109.out;logs/stage10-acceptance-46109.err,
46334,vasp_calculation,vasp_relax,WS2 RELAX calculation,completed,database_saved_scontrol_observation,0:0,passed,accepted,,WS2,relax,54244c69-cf99-4eb4-b535-6791559acc36,P107-RTX5090,anode01,16,32G,1xRTX5090,2026-08-28 01:31:22.034867,2026-08-28T01:31:22+00:00,2026-08-28T01:32:02+00:00,0,40.0,39.75,2337912,,,,,data/workflows/54244c69-cf99-4eb4-b535-6791559acc36/attempts/9bde9074-7c82-4a2f-b56f-9636f1d95f5a,attempt=9bde9074-7c82-4a2f-b56f-9636f1d95f5a; release=6012b2bbb976a534e4ca18e93bfe1eb0a4dc6aec; runtime=runtime-time.txt
46335,vasp_calculation,vasp_scf,WS2 SCF calculation,completed,database_saved_scontrol_observation,0:0,passed,accepted,,WS2,scf,54244c69-cf99-4eb4-b535-6791559acc36,P107-RTX5090,anode01,16,32G,1xRTX5090,2026-08-28 01:32:26.156449,2026-08-28T01:32:26+00:00,2026-08-28T01:33:03+00:00,0,37.0,36.25,2384696,,,,,data/workflows/54244c69-cf99-4eb4-b535-6791559acc36/attempts/d5395bd2-6cf8-4f40-965a-c78e470df9c8,attempt=d5395bd2-6cf8-4f40-965a-c78e470df9c8; release=6012b2bbb976a534e4ca18e93bfe1eb0a4dc6aec; runtime=runtime-time.txt
46336,vasp_calculation,vasp_band,WS2 BAND calculation,completed,database_saved_scontrol_observation,0:0,passed,accepted,,WS2,band,54244c69-cf99-4eb4-b535-6791559acc36,P107-RTX5090,anode01,16,32G,1xRTX5090,2026-08-28 01:33:07.292915,2026-08-28T01:33:08+00:00,2026-08-28T01:33:36+00:00,0.707,28.0,28.13,2453084,,,,,data/workflows/54244c69-cf99-4eb4-b535-6791559acc36/attempts/1771877b-3818-4f0c-9c31-94b74a32d092,attempt=1771877b-3818-4f0c-9c31-94b74a32d092; release=6012b2bbb976a534e4ca18e93bfe1eb0a4dc6aec; runtime=runtime-time.txt
46337,vasp_calculation,vasp_dos,WS2 DOS calculation,completed,database_saved_scontrol_observation,0:0,passed,accepted,,WS2,dos,54244c69-cf99-4eb4-b535-6791559acc36,P107-RTX5090,anode01,16,32G,1xRTX5090,2026-08-28 01:33:47.005304,2026-08-28T01:33:46+00:00,2026-08-28T01:34:17+00:00,0,31.0,30.36,2462184,,,,,data/workflows/54244c69-cf99-4eb4-b535-6791559acc36/attempts/c300f7fd-9d2c-4313-a6e3-d2e606b4e4d5,attempt=c300f7fd-9d2c-4313-a6e3-d2e606b4e4d5; release=6012b2bbb976a534e4ca18e93bfe1eb0a4dc6aec; runtime=runtime-time.txt
50263,access_and_roles,public-write-test,Verify the public Operator write-route allowlist,completed,successful_terminal_job_log,0:0_by_terminal_evidence,passed,not_applicable,,,,,,,,,,,,,,,,,30,23287,47ef178c7361ea0adf6e0f921b0092338423d46d6456215cde5a48dcb0d18a92,42146f5a8c0d9b72b6df752c95e8ecc97d3149f30162dbf10ca357ee809cf59d,logs/public-write-test-50263.out;logs/public-write-test-50263.err,
50517,build_and_release,build,"Build, test, and publish an immutable release",completed,successful_terminal_job_log,0:0_by_terminal_evidence,passed,not_applicable,,,,,,,,,,,,,,,,,87390,120622,681519bc3a891885b74458490b3c2e5ff9df91b330d054a0897e2d899162654b,638f05b3480bbd00a4252c4c50417082b5fa847caf2d0a06e57db9381e8f1381,logs/build-50517.out;logs/build-50517.err,
50521,web_service,service,Run the long-lived FastAPI and frontend service,cancelled,slurmd_cancellation_record,,passed_then_controlled_stop,not_applicable,,,,,,anode16,,,,,,2026-09-04T18:36:10.057,,,,,2270096,2430,95db116b166ec1d130ecf2c975a901e9a617b8f756ef4e08a30e762456760e95,b260d72a1fc0075e0fdeb28a1d3e3fdd0289598db433e990406f3d66a604de32,logs/service-50521.out;logs/service-50521.err,
50526,delivery_acceptance,stage10-acceptance,Run read-only delivery acceptance,completed,successful_terminal_job_log,0:0_by_terminal_evidence,passed,not_applicable,,,,,,,,,,,,,,,,,1522,0,a78300900be38033b991e65ce8bd07034970f121f03033298a93a2195f7c5e9a,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,logs/stage10-acceptance-50526.out;logs/stage10-acceptance-50526.err,
50529,workflow_cancellation,cancel-unstarted,Validate cancellation before the first scheduler submission,failed,terminal_job_log,nonzero_by_terminal_evidence,failed,not_applicable,,,,,,,,,,,,,,,,,0,673,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,cd75d9f41929b7af1194899c3c22012e4c196be4ad5986342139885372a157b1,logs/cancel-unstarted-50529.out;logs/cancel-unstarted-50529.err,cancellation wrapper omitted LMATELAB_FRONTEND_DIST
50530,workflow_cancellation,cancel-unstarted,Validate cancellation before the first scheduler submission,completed,successful_terminal_job_log,0:0_by_terminal_evidence,passed,not_applicable,,,,,,,,,,,,,,,,,151,0,1416f160a4a7641e6ed358b253d8c2d24acab8ade56b02d7936aea5fe607c732,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,logs/cancel-unstarted-50530.out;logs/cancel-unstarted-50530.err,
50820,vasp_calculation,vasp_relax,BN RELAX calculation,completed,database_saved_scontrol_observation,0:0,passed,accepted,,BN,relax,3a84eadb-8fd1-4099-a3a8-3d443708a56c,P107-RTX5090,anode01,16,32G,1xRTX5090,2026-08-31 12:18:57.785188,2026-08-31T12:18:57+00:00,2026-08-31T12:19:34+00:00,0,37.0,35.82,2268040,,,,,data/workflows/3a84eadb-8fd1-4099-a3a8-3d443708a56c/attempts/a32cddf8-8d0a-4c4c-bd7d-0a00ba5cfc24,attempt=a32cddf8-8d0a-4c4c-bd7d-0a00ba5cfc24; release=c4f82c3d27a21932e2063a32910f1cdb960837f4; runtime=runtime-time.txt
50821,vasp_calculation,vasp_scf,BN SCF calculation,completed,database_saved_scontrol_observation,0:0,passed,accepted,,BN,scf,3a84eadb-8fd1-4099-a3a8-3d443708a56c,P107-RTX5090,anode01,16,32G,1xRTX5090,2026-08-31 12:19:47.884927,2026-08-31T12:19:47+00:00,2026-08-31T12:20:21+00:00,0,34.0,33.64,2309452,,,,,data/workflows/3a84eadb-8fd1-4099-a3a8-3d443708a56c/attempts/2fee6c84-0d5f-4b03-9686-5f89c9ce69d7,attempt=2fee6c84-0d5f-4b03-9686-5f89c9ce69d7; release=c4f82c3d27a21932e2063a32910f1cdb960837f4; runtime=runtime-time.txt
50823,vasp_calculation,vasp_band,BN BAND calculation,completed,database_saved_scontrol_observation,0:0,passed,accepted,,BN,band,3a84eadb-8fd1-4099-a3a8-3d443708a56c,P107-RTX5090,anode01,16,32G,1xRTX5090,2026-08-31 12:20:31.451109,2026-08-31T12:20:33+00:00,2026-08-31T12:20:46+00:00,1.549,13.0,11.78,2275584,,,,,data/workflows/3a84eadb-8fd1-4099-a3a8-3d443708a56c/attempts/25070074-e4c4-4d40-9e41-d8768cc1fb28,attempt=25070074-e4c4-4d40-9e41-d8768cc1fb28; release=c4f82c3d27a21932e2063a32910f1cdb960837f4; runtime=runtime-time.txt
50824,vasp_calculation,vasp_dos,BN DOS calculation,completed,database_saved_scontrol_observation,0:0,passed,accepted,,BN,dos,3a84eadb-8fd1-4099-a3a8-3d443708a56c,P107-RTX5090,anode01,16,32G,1xRTX5090,2026-08-31 12:20:51.134305,2026-08-31T12:20:51+00:00,2026-08-31T12:21:18+00:00,0,27.0,25.69,2355992,,,,,data/workflows/3a84eadb-8fd1-4099-a3a8-3d443708a56c/attempts/086bd656-a1a3-4fdf-814b-6995f238b304,attempt=086bd656-a1a3-4fdf-814b-6995f238b304; release=c4f82c3d27a21932e2063a32910f1cdb960837f4; runtime=runtime-time.txt
54176,web_service,service,Run the long-lived FastAPI and frontend service,running,live_scontrol_2026-09-05T10:56:22+08:00,,healthy_running,not_applicable,,,,,P107-A100,anode18,2,8G,0,2026-09-05T10:56:02+08:00,2026-09-05T10:56:02+08:00,,0,running_at_snapshot,,,3608,2366,14fda85807ec8aecbbc74994e1aad14fab683711778553b3d76ae40f0a59ae5b,dd150b849619ee3ba65beda9ec10b376bbb21929e5de458ef9b48a562fa2c89f,logs/service-54176.out;logs/service-54176.err,Automatic service recovery submission; healthy at the audit snapshot
